Period,PeriodWeight,EventId,Year,Month,Day,Hour,Minute,SummaryId,SampleType,ChanceOfLoss,MeanLoss,SDLoss,MaxLoss,FootprintExposure,MeanImpactedExposure,MaxImpactedExposure
130,0.002000,380,130,1,1,0,0,1,2,0.8000,300424.19,300103.78,3400000.00,3400000.00,2720000.00,3400000.00
131,0.002000,383,131,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
131,0.002000,383,131,1,1,0,0,1,2,1.0000,388704.59,396139.84,3400000.00,3400000.00,3400000.00,3400000.00
133,0.002000,386,133,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
133,0.002000,386,133,1,1,0,0,1,2,0.9000,342729.06,332882.91,3400000.00,3400000.00,3060000.00,3400000.00
134,0.002000,389,134,1,1,0,0,1,1,0.0000,673200.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
134,0.002000,389,134,1,1,0,0,1,2,1.0000,681086.94,464084.88,3400000.00,3400000.00,3400000.00,3400000.00
134,0.002000,394,134,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
134,0.002000,394,134,1,1,0,0,1,2,0.9000,327808.72,242961.00,3400000.00,3400000.00,3060000.00,3400000.00
137,0.002000,400,137,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
137,0.002000,400,137,1,1,0,0,1,2,0.9000,311675.81,244632.05,3400000.00,3400000.00,3060000.00,3400000.00
138,0.002000,402,138,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
138,0.002000,402,138,1,1,0,0,1,2,1.0000,361024.56,373943.34,3400000.00,3400000.00,3400000.00,3400000.00
140,0.002000,408,140,1,1,0,0,1,1,0.0000,2672400.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
140,0.002000,408,140,1,1,0,0,1,2,1.0000,2595414.50,506708.84,3400000.00,3400000.00,3400000.00,3400000.00
145,0.002000,423,145,1,1,0,0,1,1,0.0000,673200.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
145,0.002000,423,145,1,1,0,0,1,2,1.0000,721514.62,580520.00,3400000.00,3400000.00,3400000.00,3400000.00
145,0.002000,424,145,1,1,0,0,1,1,0.0000,2332400.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
145,0.002000,424,145,1,1,0,0,1,2,1.0000,2245234.50,716362.62,3400000.00,3400000.00,3400000.00,3400000.00
147,0.002000,429,147,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
147,0.002000,429,147,1,1,0,0,1,2,0.9000,371592.44,255329.80,3400000.00,3400000.00,3060000.00,3400000.00
148,0.002000,431,148,1,1,0,0,1,1,0.0000,2332400.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
148,0.002000,431,148,1,1,0,0,1,2,1.0000,2247144.50,701260.19,3400000.00,3400000.00,3400000.00,3400000.00
148,0.002000,435,148,1,1,0,0,1,1,0.0000,1331440.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
148,0.002000,435,148,1,1,0,0,1,2,1.0000,1326811.75,761420.38,3400000.00,3400000.00,3400000.00,3400000.00
150,0.002000,441,150,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
150,0.002000,441,150,1,1,0,0,1,2,0.9000,398281.62,357114.78,3400000.00,3400000.00,3060000.00,3400000.00
151,0.002000,442,151,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
151,0.002000,442,151,1,1,0,0,1,2,1.0000,358185.81,303174.78,3400000.00,3400000.00,3400000.00,3400000.00
152,0.002000,444,152,1,1,0,0,1,1,0.0000,174760.00,0.00,1700000.00,3400000.00,3400000.00,3400000.00
152,0.002000,444,152,1,1,0,0,1,2,0.7000,174693.88,220671.64,1700000.00,3400000.00,2380000.00,3400000.00
152,0.002000,445,152,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
152,0.002000,445,152,1,1,0,0,1,2,1.0000,352097.41,324633.59,3400000.00,3400000.00,3400000.00,3400000.00
153,0.002000,447,153,1,1,0,0,1,1,0.0000,174760.00,0.00,1700000.00,3400000.00,3400000.00,3400000.00
153,0.002000,447,153,1,1,0,0,1,2,0.8000,195121.33,198596.80,1700000.00,3400000.00,2720000.00,3400000.00
156,0.002000,456,156,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
156,0.002000,456,156,1,1,0,0,1,2,1.0000,330422.44,211834.84,3400000.00,3400000.00,3400000.00,3400000.00
156,0.002000,458,156,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
156,0.002000,458,156,1,1,0,0,1,2,0.9000,349393.91,296175.75,3400000.00,3400000.00,3060000.00,3400000.00
158,0.002000,460,158,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
158,0.002000,460,158,1,1,0,0,1,2,1.0000,437955.91,373006.66,3400000.00,3400000.00,3400000.00,3400000.00
158,0.002000,463,158,1,1,0,0,1,1,0.0000,174760.00,0.00,1700000.00,3400000.00,3400000.00,3400000.00
158,0.002000,463,158,1,1,0,0,1,2,0.8000,153478.84,182496.34,1700000.00,3400000.00,2720000.00,3400000.00
158,0.002000,467,158,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
158,0.002000,467,158,1,1,0,0,1,2,0.9000,332444.94,364504.84,3400000.00,3400000.00,3060000.00,3400000.00
159,0.002000,468,159,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
159,0.002000,468,159,1,1,0,0,1,2,1.0000,355649.56,231908.20,3400000.00,3400000.00,3400000.00,3400000.00
162,0.002000,477,162,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
162,0.002000,477,162,1,1,0,0,1,2,1.0000,396160.38,504894.25,3400000.00,3400000.00,3400000.00,3400000.00
165,0.002000,485,165,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
165,0.002000,485,165,1,1,0,0,1,2,1.0000,350269.50,295371.16,3400000.00,3400000.00,3400000.00,3400000.00
166,0.002000,487,166,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
166,0.002000,487,166,1,1,0,0,1,2,0.8000,383070.19,550854.94,3400000.00,3400000.00,2720000.00,3400000.00
167,0.002000,494,167,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
167,0.002000,494,167,1,1,0,0,1,2,1.0000,278663.56,335832.50,3400000.00,3400000.00,3400000.00,3400000.00
168,0.002000,497,168,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
168,0.002000,497,168,1,1,0,0,1,2,1.0000,372109.50,344169.03,3400000.00,3400000.00,3400000.00,3400000.00
168,0.002000,498,168,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
168,0.002000,498,168,1,1,0,0,1,2,0.9000,341448.16,559056.06,3400000.00,3400000.00,3060000.00,3400000.00
168,0.002000,500,168,1,1,0,0,1,1,0.0000,3075640.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
168,0.002000,500,168,1,1,0,0,1,2,1.0000,2918292.75,436683.69,3400000.00,3400000.00,3400000.00,3400000.00
168,0.002000,502,168,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
168,0.002000,502,168,1,1,0,0,1,2,0.9000,358757.38,399129.56,3400000.00,3400000.00,3060000.00,3400000.00
170,0.002000,506,170,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
170,0.002000,506,170,1,1,0,0,1,2,1.0000,359255.25,319078.75,3400000.00,3400000.00,3400000.00,3400000.00
171,0.002000,510,171,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
171,0.002000,510,171,1,1,0,0,1,2,0.9000,332375.44,357016.84,3400000.00,3400000.00,3060000.00,3400000.00
174,0.002000,514,174,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
174,0.002000,514,174,1,1,0,0,1,2,1.0000,435183.44,639253.25,3400000.00,3400000.00,3400000.00,3400000.00
175,0.002000,517,175,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
175,0.002000,517,175,1,1,0,0,1,2,1.0000,306447.97,221089.39,3400000.00,3400000.00,3400000.00,3400000.00
178,0.002000,521,178,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
178,0.002000,521,178,1,1,0,0,1,2,0.9000,405845.44,507526.03,3400000.00,3400000.00,3060000.00,3400000.00
179,0.002000,524,179,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
179,0.002000,524,179,1,1,0,0,1,2,1.0000,277827.41,279662.25,3400000.00,3400000.00,3400000.00,3400000.00
185,0.002000,533,185,1,1,0,0,1,1,0.0000,1666000.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
185,0.002000,533,185,1,1,0,0,1,2,1.0000,1663743.25,645811.12,3400000.00,3400000.00,3400000.00,3400000.00
185,0.002000,535,185,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
185,0.002000,535,185,1,1,0,0,1,2,1.0000,364967.44,434239.34,3400000.00,3400000.00,3400000.00,3400000.00
186,0.002000,538,186,1,1,0,0,1,1,0.0000,174760.00,0.00,1700000.00,3400000.00,3400000.00,3400000.00
186,0.002000,538,186,1,1,0,0,1,2,0.8000,119891.10,163430.53,1700000.00,3400000.00,2720000.00,3400000.00
187,0.002000,539,187,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
187,0.002000,539,187,1,1,0,0,1,2,1.0000,328346.12,236845.80,3400000.00,3400000.00,3400000.00,3400000.00
189,0.002000,543,189,1,1,0,0,1,1,0.0000,174760.00,0.00,1700000.00,3400000.00,3400000.00,3400000.00
189,0.002000,543,189,1,1,0,0,1,2,0.8000,203037.34,277363.59,1700000.00,3400000.00,2720000.00,3400000.00
193,0.002000,551,193,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
193,0.002000,551,193,1,1,0,0,1,2,0.8000,385108.97,292363.88,3400000.00,3400000.00,2720000.00,3400000.00
194,0.002000,561,194,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
194,0.002000,561,194,1,1,0,0,1,2,0.9000,333569.72,295971.03,3400000.00,3400000.00,3060000.00,3400000.00
196,0.002000,564,196,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
196,0.002000,564,196,1,1,0,0,1,2,0.9000,319767.19,299781.50,3400000.00,3400000.00,3060000.00,3400000.00
198,0.002000,566,198,1,1,0,0,1,1,0.0000,3400000.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
198,0.002000,566,198,1,1,0,0,1,2,1.0000,3400000.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
202,0.002000,584,202,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
202,0.002000,584,202,1,1,0,0,1,2,0.9000,350306.41,431516.09,3400000.00,3400000.00,3060000.00,3400000.00
203,0.002000,586,203,1,1,0,0,1,1,0.0000,1666000.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
203,0.002000,586,203,1,1,0,0,1,2,1.0000,1616682.62,716162.75,3400000.00,3400000.00,3400000.00,3400000.00
204,0.002000,590,204,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
204,0.002000,590,204,1,1,0,0,1,2,0.9000,334242.31,305873.38,3400000.00,3400000.00,3060000.00,3400000.00
204,0.002000,591,204,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
204,0.002000,591,204,1,1,0,0,1,2,0.9000,348942.66,443726.78,3400000.00,3400000.00,3060000.00,3400000.00
210,0.002000,603,210,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
210,0.002000,603,210,1,1,0,0,1,2,1.0000,267240.66,269502.97,3400000.00,3400000.00,3400000.00,3400000.00
211,0.002000,605,211,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
211,0.002000,605,211,1,1,0,0,1,2,1.0000,338330.47,225931.16,3400000.00,3400000.00,3400000.00,3400000.00
213,0.002000,611,213,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
213,0.002000,611,213,1,1,0,0,1,2,1.0000,319400.72,349314.34,3400000.00,3400000.00,3400000.00,3400000.00
213,0.002000,612,213,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
213,0.002000,612,213,1,1,0,0,1,2,0.9000,391957.66,381223.66,3400000.00,3400000.00,3060000.00,3400000.00
215,0.002000,614,215,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
215,0.002000,614,215,1,1,0,0,1,2,1.0000,427841.44,465113.28,3400000.00,3400000.00,3400000.00,3400000.00
218,0.002000,618,218,1,1,0,0,1,1,0.0000,174760.00,0.00,1700000.00,3400000.00,3400000.00,3400000.00
218,0.002000,618,218,1,1,0,0,1,2,0.7000,195011.86,294594.25,1700000.00,3400000.00,2380000.00,3400000.00
218,0.002000,619,218,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
218,0.002000,619,218,1,1,0,0,1,2,0.9000,343203.72,354132.84,3400000.00,3400000.00,3060000.00,3400000.00
218,0.002000,620,218,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
218,0.002000,620,218,1,1,0,0,1,2,1.0000,309265.03,393090.72,3400000.00,3400000.00,3400000.00,3400000.00
218,0.002000,621,218,1,1,0,0,1,1,0.0000,174760.00,0.00,1700000.00,3400000.00,3400000.00,3400000.00
218,0.002000,621,218,1,1,0,0,1,2,0.8000,186354.45,274177.53,1700000.00,3400000.00,2720000.00,3400000.00
220,0.002000,631,220,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
220,0.002000,631,220,1,1,0,0,1,2,0.9000,296648.09,266663.59,3400000.00,3400000.00,3060000.00,3400000.00
222,0.002000,636,222,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
222,0.002000,636,222,1,1,0,0,1,2,1.0000,315632.25,261571.70,3400000.00,3400000.00,3400000.00,3400000.00
224,0.002000,642,224,1,1,0,0,1,1,0.0000,3400000.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
224,0.002000,642,224,1,1,0,0,1,2,1.0000,3400000.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
225,0.002000,645,225,1,1,0,0,1,1,0.0000,174760.00,0.00,1700000.00,3400000.00,3400000.00,3400000.00
225,0.002000,645,225,1,1,0,0,1,2,0.8000,143266.34,214837.66,1700000.00,3400000.00,2720000.00,3400000.00
226,0.002000,647,226,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
226,0.002000,647,226,1,1,0,0,1,2,1.0000,384239.75,510788.28,3400000.00,3400000.00,3400000.00,3400000.00
226,0.002000,648,226,1,1,0,0,1,1,0.0000,1331440.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
226,0.002000,648,226,1,1,0,0,1,2,1.0000,1294098.25,552536.44,3400000.00,3400000.00,3400000.00,3400000.00
227,0.002000,652,227,1,1,0,0,1,1,0.0000,2006000.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
227,0.002000,652,227,1,1,0,0,1,2,1.0000,2074402.38,697486.25,3400000.00,3400000.00,3400000.00,3400000.00
228,0.002000,655,228,1,1,0,0,1,1,0.0000,174760.00,0.00,1700000.00,3400000.00,3400000.00,3400000.00
228,0.002000,655,228,1,1,0,0,1,2,0.9000,178254.27,212339.50,1700000.00,3400000.00,3060000.00,3400000.00
229,0.002000,658,229,1,1,0,0,1,1,0.0000,3400000.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
229,0.002000,658,229,1,1,0,0,1,2,1.0000,3063842.00,464041.62,3400000.00,3400000.00,3400000.00,3400000.00
230,0.002000,663,230,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
230,0.002000,663,230,1,1,0,0,1,2,1.0000,415954.69,360629.22,3400000.00,3400000.00,3400000.00,3400000.00
230,0.002000,664,230,1,1,0,0,1,1,0.0000,3400000.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
230,0.002000,664,230,1,1,0,0,1,2,1.0000,3304226.50,117810.94,3400000.00,3400000.00,3400000.00,3400000.00
231,0.002000,666,231,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
231,0.002000,666,231,1,1,0,0,1,2,1.0000,370288.75,452577.31,3400000.00,3400000.00,3400000.00,3400000.00
232,0.002000,670,232,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
232,0.002000,670,232,1,1,0,0,1,2,0.9000,408372.00,378254.94,3400000.00,3400000.00,3060000.00,3400000.00
232,0.002000,671,232,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
232,0.002000,671,232,1,1,0,0,1,2,0.9000,326636.12,371078.91,3400000.00,3400000.00,3060000.00,3400000.00
233,0.002000,674,233,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
233,0.002000,674,233,1,1,0,0,1,2,1.0000,328206.31,226065.33,3400000.00,3400000.00,3400000.00,3400000.00
234,0.002000,676,234,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
234,0.002000,676,234,1,1,0,0,1,2,1.0000,340584.62,182975.41,3400000.00,3400000.00,3400000.00,3400000.00
235,0.002000,680,235,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
235,0.002000,680,235,1,1,0,0,1,2,0.9000,386160.78,576820.44,3400000.00,3400000.00,3060000.00,3400000.00
237,0.002000,684,237,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
237,0.002000,684,237,1,1,0,0,1,2,1.0000,311508.56,320330.50,3400000.00,3400000.00,3400000.00,3400000.00
238,0.002000,687,238,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
238,0.002000,687,238,1,1,0,0,1,2,1.0000,378978.66,386357.94,3400000.00,3400000.00,3400000.00,3400000.00
241,0.002000,693,241,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
241,0.002000,693,241,1,1,0,0,1,2,0.9000,389796.44,359208.53,3400000.00,3400000.00,3060000.00,3400000.00
241,0.002000,695,241,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
241,0.002000,695,241,1,1,0,0,1,2,0.9000,384882.81,487313.00,3400000.00,3400000.00,3060000.00,3400000.00
243,0.002000,698,243,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
243,0.002000,698,243,1,1,0,0,1,2,1.0000,347979.56,327040.59,3400000.00,3400000.00,3400000.00,3400000.00
244,0.002000,704,244,1,1,0,0,1,1,0.0000,1666000.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
244,0.002000,704,244,1,1,0,0,1,2,1.0000,1663670.75,792872.75,3400000.00,3400000.00,3400000.00,3400000.00
245,0.002000,706,245,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
245,0.002000,706,245,1,1,0,0,1,2,1.0000,378975.44,336610.53,3400000.00,3400000.00,3400000.00,3400000.00
246,0.002000,708,246,1,1,0,0,1,1,0.0000,673200.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
246,0.002000,708,246,1,1,0,0,1,2,1.0000,663787.12,502904.72,3400000.00,3400000.00,3400000.00,3400000.00
246,0.002000,709,246,1,1,0,0,1,1,0.0000,1666000.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
246,0.002000,709,246,1,1,0,0,1,2,1.0000,1724075.38,774724.88,3400000.00,3400000.00,3400000.00,3400000.00
247,0.002000,713,247,1,1,0,0,1,1,0.0000,3075640.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
247,0.002000,713,247,1,1,0,0,1,2,1.0000,2786601.00,698345.62,3400000.00,3400000.00,3400000.00,3400000.00
247,0.002000,714,247,1,1,0,0,1,1,0.0000,3400000.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
247,0.002000,714,247,1,1,0,0,1,2,1.0000,3366918.00,75575.86,3400000.00,3400000.00,3400000.00,3400000.00
249,0.002000,718,249,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
249,0.002000,718,249,1,1,0,0,1,2,1.0000,362259.84,311745.50,3400000.00,3400000.00,3400000.00,3400000.00
250,0.002000,720,250,1,1,0,0,1,1,0.0000,1331440.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
250,0.002000,720,250,1,1,0,0,1,2,1.0000,1361080.75,606037.69,3400000.00,3400000.00,3400000.00,3400000.00
253,0.002000,737,253,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
253,0.002000,737,253,1,1,0,0,1,2,1.0000,357109.19,338027.50,3400000.00,3400000.00,3400000.00,3400000.00
255,0.002000,745,255,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
255,0.002000,745,255,1,1,0,0,1,2,1.0000,280176.25,265058.75,3400000.00,3400000.00,3400000.00,3400000.00
257,0.002000,749,257,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
257,0.002000,749,257,1,1,0,0,1,2,1.0000,373748.25,445461.03,3400000.00,3400000.00,3400000.00,3400000.00
258,0.002000,754,258,1,1,0,0,1,1,0.0000,3400000.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
258,0.002000,754,258,1,1,0,0,1,2,1.0000,3362984.50,83290.93,3400000.00,3400000.00,3400000.00,3400000.00
258,0.002000,757,258,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
258,0.002000,757,258,1,1,0,0,1,2,0.8000,333639.38,398334.97,3400000.00,3400000.00,2720000.00,3400000.00
260,0.002000,762,260,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
260,0.002000,762,260,1,1,0,0,1,2,1.0000,333369.03,335848.97,3400000.00,3400000.00,3400000.00,3400000.00
261,0.002000,768,261,1,1,0,0,1,1,0.0000,174760.00,0.00,1700000.00,3400000.00,3400000.00,3400000.00
261,0.002000,768,261,1,1,0,0,1,2,0.9000,249118.45,317666.22,1700000.00,3400000.00,3060000.00,3400000.00
266,0.002000,774,266,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
266,0.002000,774,266,1,1,0,0,1,2,0.8000,385693.34,415848.06,3400000.00,3400000.00,2720000.00,3400000.00
266,0.002000,776,266,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
266,0.002000,776,266,1,1,0,0,1,2,0.8000,346837.00,353906.44,3400000.00,3400000.00,2720000.00,3400000.00
267,0.002000,777,267,1,1,0,0,1,1,0.0000,174760.00,0.00,1700000.00,3400000.00,3400000.00,3400000.00
267,0.002000,777,267,1,1,0,0,1,2,0.8000,192422.27,269659.22,1700000.00,3400000.00,2720000.00,3400000.00
268,0.002000,779,268,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
268,0.002000,779,268,1,1,0,0,1,2,0.8000,406168.50,456685.97,3400000.00,3400000.00,2720000.00,3400000.00
268,0.002000,780,268,1,1,0,0,1,1,0.0000,1331440.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
268,0.002000,780,268,1,1,0,0,1,2,1.0000,1315767.38,347517.41,3400000.00,3400000.00,3400000.00,3400000.00
269,0.002000,782,269,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
269,0.002000,782,269,1,1,0,0,1,2,0.9000,386507.09,399348.59,3400000.00,3400000.00,3060000.00,3400000.00
271,0.002000,785,271,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
271,0.002000,785,271,1,1,0,0,1,2,0.9000,376229.69,412919.16,3400000.00,3400000.00,3060000.00,3400000.00
273,0.002000,790,273,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
273,0.002000,790,273,1,1,0,0,1,2,0.8000,356179.81,460985.19,3400000.00,3400000.00,2720000.00,3400000.00
273,0.002000,791,273,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
273,0.002000,791,273,1,1,0,0,1,2,1.0000,374905.56,318491.84,3400000.00,3400000.00,3400000.00,3400000.00
274,0.002000,793,274,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
274,0.002000,793,274,1,1,0,0,1,2,0.9000,380397.09,437638.53,3400000.00,3400000.00,3060000.00,3400000.00
276,0.002000,800,276,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
276,0.002000,800,276,1,1,0,0,1,2,1.0000,330602.94,251972.45,3400000.00,3400000.00,3400000.00,3400000.00
277,0.002000,805,277,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
277,0.002000,805,277,1,1,0,0,1,2,1.0000,307388.66,364042.81,3400000.00,3400000.00,3400000.00,3400000.00
278,0.002000,808,278,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
278,0.002000,808,278,1,1,0,0,1,2,1.0000,367340.81,401475.06,3400000.00,3400000.00,3400000.00,3400000.00
278,0.002000,809,278,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
278,0.002000,809,278,1,1,0,0,1,2,1.0000,339313.31,291466.81,3400000.00,3400000.00,3400000.00,3400000.00
285,0.002000,824,285,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
285,0.002000,824,285,1,1,0,0,1,2,0.9000,357101.44,431728.22,3400000.00,3400000.00,3060000.00,3400000.00
285,0.002000,825,285,1,1,0,0,1,1,0.0000,349520.00,0.00,3400000.00,3400000.00,3400000.00,3400000.00
285,0.002000,825,285,1,1,0,0,1,2,0.9000,364884.19,373609.81,3400000.00,3400000.00,3060000.00,3400000.00
