Period,PeriodWeight,EventId,Year,Month,Day,Hour,Minute,SummaryId,SampleType,ChanceOfLoss,MeanLoss,SDLoss,MaxLoss,FootprintExposure,MeanImpactedExposure,MaxImpactedExposure
262,0.001000,367,262,1,1,0,0,5,1,0.0000,25700.00,0.00,250000.00,250000.00,250000.00,250000.00
262,0.001000,367,262,1,1,0,0,5,2,0.6000,33327.25,37605.62,250000.00,250000.00,150000.00,250000.00
262,0.001000,367,262,1,1,0,0,6,1,0.0000,71960.00,0.00,700000.00,700000.00,700000.00,700000.00
262,0.001000,367,262,1,1,0,0,6,2,0.5000,73055.79,126497.62,700000.00,700000.00,350000.00,700000.00
262,0.001000,367,262,1,1,0,0,7,1,0.0000,9252.00,0.00,90000.00,90000.00,90000.00,90000.00
262,0.001000,367,262,1,1,0,0,7,2,0.6000,11604.93,15105.80,90000.00,90000.00,54000.00,90000.00
262,0.001000,367,262,1,1,0,0,8,1,0.0000,31868.00,0.00,310000.00,310000.00,310000.00,310000.00
262,0.001000,367,262,1,1,0,0,8,2,0.6000,34121.04,51198.20,310000.00,310000.00,186000.00,310000.00
262,0.001000,367,262,1,1,0,0,9,1,0.0000,43176.00,0.00,420000.00,420000.00,420000.00,420000.00
262,0.001000,367,262,1,1,0,0,9,2,0.6000,46955.38,62380.22,420000.00,420000.00,252000.00,420000.00
262,0.001000,367,262,1,1,0,0,10,1,0.0000,44204.00,0.00,430000.00,430000.00,430000.00,430000.00
262,0.001000,367,262,1,1,0,0,10,2,0.6000,46188.72,68791.15,430000.00,430000.00,258000.00,430000.00
263,0.001000,369,263,1,1,0,0,1,1,0.0000,86152.00,0.00,220000.00,220000.00,220000.00,220000.00
263,0.001000,369,263,1,1,0,0,1,2,1.0000,79447.25,10852.21,220000.00,220000.00,220000.00,220000.00
263,0.001000,369,263,1,1,0,0,2,1,0.0000,309364.00,0.00,790000.00,790000.00,790000.00,790000.00
263,0.001000,369,263,1,1,0,0,2,2,1.0000,297809.62,178039.80,790000.00,790000.00,790000.00,790000.00
263,0.001000,369,263,1,1,0,0,3,1,0.0000,62656.00,0.00,160000.00,160000.00,160000.00,160000.00
263,0.001000,369,263,1,1,0,0,3,2,1.0000,66303.53,40294.70,160000.00,160000.00,160000.00,160000.00
263,0.001000,369,263,1,1,0,0,4,1,0.0000,11748.00,0.00,30000.00,30000.00,30000.00,30000.00
263,0.001000,369,263,1,1,0,0,4,2,1.0000,11889.00,6634.80,30000.00,30000.00,30000.00,30000.00
263,0.001000,369,263,1,1,0,0,5,1,0.0000,97900.00,0.00,250000.00,250000.00,250000.00,250000.00
263,0.001000,369,263,1,1,0,0,5,2,1.0000,101973.90,64733.92,250000.00,250000.00,250000.00,250000.00
263,0.001000,369,263,1,1,0,0,6,1,0.0000,274120.00,0.00,700000.00,700000.00,700000.00,700000.00
263,0.001000,369,263,1,1,0,0,6,2,1.0000,267822.38,156877.28,700000.00,700000.00,700000.00,700000.00
263,0.001000,369,263,1,1,0,0,7,1,0.0000,35244.00,0.00,90000.00,90000.00,90000.00,90000.00
263,0.001000,369,263,1,1,0,0,7,2,1.0000,35409.09,26045.06,90000.00,90000.00,90000.00,90000.00
263,0.001000,369,263,1,1,0,0,8,1,0.0000,121396.00,0.00,310000.00,310000.00,310000.00,310000.00
263,0.001000,369,263,1,1,0,0,8,2,1.0000,122494.23,67244.59,310000.00,310000.00,310000.00,310000.00
263,0.001000,369,263,1,1,0,0,9,1,0.0000,164472.00,0.00,420000.00,420000.00,420000.00,420000.00
263,0.001000,369,263,1,1,0,0,9,2,1.0000,163910.14,78355.47,420000.00,420000.00,420000.00,420000.00
263,0.001000,369,263,1,1,0,0,10,1,0.0000,168388.00,0.00,430000.00,430000.00,430000.00,430000.00
263,0.001000,369,263,1,1,0,0,10,2,1.0000,172523.00,92144.63,430000.00,430000.00,430000.00,430000.00
266,0.001000,372,266,1,1,0,0,1,1,0.0000,22616.00,0.00,220000.00,220000.00,220000.00,220000.00
266,0.001000,372,266,1,1,0,0,1,2,0.7000,30083.40,30297.78,220000.00,220000.00,154000.00,220000.00
266,0.001000,372,266,1,1,0,0,2,1,0.0000,81212.00,0.00,790000.00,790000.00,790000.00,790000.00
266,0.001000,372,266,1,1,0,0,2,2,0.7000,100011.55,119497.04,790000.00,790000.00,553000.00,790000.00
266,0.001000,372,266,1,1,0,0,3,1,0.0000,16448.00,0.00,160000.00,160000.00,160000.00,160000.00
266,0.001000,372,266,1,1,0,0,3,2,0.7000,18750.96,26818.91,160000.00,160000.00,112000.00,160000.00
266,0.001000,372,266,1,1,0,0,4,1,0.0000,3084.00,0.00,30000.00,30000.00,30000.00,30000.00
266,0.001000,372,266,1,1,0,0,4,2,0.4000,3379.59,5155.34,30000.00,30000.00,12000.00,30000.00
266,0.001000,372,266,1,1,0,0,5,1,0.0000,25700.00,0.00,250000.00,250000.00,250000.00,250000.00
266,0.001000,372,266,1,1,0,0,5,2,0.5000,35283.32,46190.19,250000.00,250000.00,125000.00,250000.00
266,0.001000,372,266,1,1,0,0,6,1,0.0000,71960.00,0.00,700000.00,700000.00,700000.00,700000.00
266,0.001000,372,266,1,1,0,0,6,2,0.5000,71530.54,143591.16,700000.00,700000.00,350000.00,700000.00
266,0.001000,372,266,1,1,0,0,7,1,0.0000,9252.00,0.00,90000.00,90000.00,90000.00,90000.00
266,0.001000,372,266,1,1,0,0,7,2,0.6000,11589.04,14128.36,90000.00,90000.00,54000.00,90000.00
266,0.001000,372,266,1,1,0,0,8,1,0.0000,31868.00,0.00,310000.00,310000.00,310000.00,310000.00
266,0.001000,372,266,1,1,0,0,8,2,0.5000,28864.83,46557.05,310000.00,310000.00,155000.00,310000.00
266,0.001000,372,266,1,1,0,0,9,1,0.0000,43176.00,0.00,420000.00,420000.00,420000.00,420000.00
266,0.001000,372,266,1,1,0,0,9,2,0.5000,41599.37,52424.43,420000.00,420000.00,210000.00,420000.00
266,0.001000,372,266,1,1,0,0,10,1,0.0000,44204.00,0.00,430000.00,430000.00,430000.00,430000.00
266,0.001000,372,266,1,1,0,0,10,2,0.4000,51750.80,70283.81,430000.00,430000.00,172000.00,430000.00
267,0.001000,375,267,1,1,0,0,1,1,0.0000,22616.00,0.00,220000.00,220000.00,220000.00,220000.00
267,0.001000,375,267,1,1,0,0,1,2,0.6000,20120.53,33098.00,220000.00,220000.00,132000.00,220000.00
267,0.001000,375,267,1,1,0,0,2,1,0.0000,81212.00,0.00,790000.00,790000.00,790000.00,790000.00
267,0.001000,375,267,1,1,0,0,2,2,0.7000,88019.68,104341.83,790000.00,790000.00,553000.00,790000.00
267,0.001000,375,267,1,1,0,0,3,1,0.0000,16448.00,0.00,160000.00,160000.00,160000.00,160000.00
267,0.001000,375,267,1,1,0,0,3,2,0.6000,18174.01,28447.08,160000.00,160000.00,96000.00,160000.00
267,0.001000,375,267,1,1,0,0,4,1,0.0000,3084.00,0.00,30000.00,30000.00,30000.00,30000.00
267,0.001000,375,267,1,1,0,0,4,2,0.7000,4439.73,5780.02,30000.00,30000.00,21000.00,30000.00
267,0.001000,375,267,1,1,0,0,5,1,0.0000,25700.00,0.00,250000.00,250000.00,250000.00,250000.00
267,0.001000,375,267,1,1,0,0,5,2,0.7000,32596.42,37506.14,250000.00,250000.00,175000.00,250000.00
267,0.001000,375,267,1,1,0,0,6,1,0.0000,71960.00,0.00,700000.00,700000.00,700000.00,700000.00
267,0.001000,375,267,1,1,0,0,6,2,0.7000,57016.88,82299.84,700000.00,700000.00,490000.00,700000.00
267,0.001000,375,267,1,1,0,0,7,1,0.0000,9252.00,0.00,90000.00,90000.00,90000.00,90000.00
267,0.001000,375,267,1,1,0,0,7,2,0.5000,12117.39,15250.56,90000.00,90000.00,45000.00,90000.00
267,0.001000,375,267,1,1,0,0,8,1,0.0000,31868.00,0.00,310000.00,310000.00,310000.00,310000.00
267,0.001000,375,267,1,1,0,0,8,2,0.6000,34904.62,48404.91,310000.00,310000.00,186000.00,310000.00
267,0.001000,375,267,1,1,0,0,9,1,0.0000,43176.00,0.00,420000.00,420000.00,420000.00,420000.00
267,0.001000,375,267,1,1,0,0,9,2,0.6000,53967.56,66719.41,420000.00,420000.00,252000.00,420000.00
267,0.001000,375,267,1,1,0,0,10,1,0.0000,44204.00,0.00,430000.00,430000.00,430000.00,430000.00
267,0.001000,375,267,1,1,0,0,10,2,0.9000,54191.25,50967.34,430000.00,430000.00,387000.00,430000.00
270,0.001000,380,270,1,1,0,0,1,1,0.0000,22616.00,0.00,220000.00,220000.00,220000.00,220000.00
270,0.001000,380,270,1,1,0,0,1,2,0.5000,18301.58,28389.11,220000.00,220000.00,110000.00,220000.00
270,0.001000,380,270,1,1,0,0,2,1,0.0000,81212.00,0.00,790000.00,790000.00,790000.00,790000.00
270,0.001000,380,270,1,1,0,0,2,2,0.5000,75730.44,129382.21,790000.00,790000.00,395000.00,790000.00
270,0.001000,380,270,1,1,0,0,3,1,0.0000,16448.00,0.00,160000.00,160000.00,160000.00,160000.00
270,0.001000,380,270,1,1,0,0,3,2,0.6000,9847.11,15413.22,160000.00,160000.00,96000.00,160000.00
270,0.001000,380,270,1,1,0,0,4,1,0.0000,3084.00,0.00,30000.00,30000.00,30000.00,30000.00
270,0.001000,380,270,1,1,0,0,4,2,0.5000,2796.70,4494.90,30000.00,30000.00,15000.00,30000.00
270,0.001000,380,270,1,1,0,0,5,1,0.0000,25700.00,0.00,250000.00,250000.00,250000.00,250000.00
270,0.001000,380,270,1,1,0,0,5,2,0.6000,23798.61,23618.41,250000.00,250000.00,150000.00,250000.00
270,0.001000,380,270,1,1,0,0,6,1,0.0000,71960.00,0.00,700000.00,700000.00,700000.00,700000.00
270,0.001000,380,270,1,1,0,0,6,2,0.4000,46476.49,82561.23,700000.00,700000.00,280000.00,700000.00
270,0.001000,380,270,1,1,0,0,7,1,0.0000,9252.00,0.00,90000.00,90000.00,90000.00,90000.00
270,0.001000,380,270,1,1,0,0,7,2,0.5000,9238.44,12396.52,90000.00,90000.00,45000.00,90000.00
270,0.001000,380,270,1,1,0,0,8,1,0.0000,31868.00,0.00,310000.00,310000.00,310000.00,310000.00
270,0.001000,380,270,1,1,0,0,8,2,0.7000,34012.57,42753.84,310000.00,310000.00,217000.00,310000.00
270,0.001000,380,270,1,1,0,0,9,1,0.0000,43176.00,0.00,420000.00,420000.00,420000.00,420000.00
270,0.001000,380,270,1,1,0,0,9,2,0.6000,35179.87,48423.38,420000.00,420000.00,252000.00,420000.00
270,0.001000,380,270,1,1,0,0,10,1,0.0000,44204.00,0.00,430000.00,430000.00,430000.00,430000.00
270,0.001000,380,270,1,1,0,0,10,2,0.4000,45042.41,61098.64,430000.00,430000.00,172000.00,430000.00
273,0.001000,383,273,1,1,0,0,1,1,0.0000,22616.00,0.00,220000.00,220000.00,220000.00,220000.00
273,0.001000,383,273,1,1,0,0,1,2,0.7000,23345.72,21426.32,220000.00,220000.00,154000.00,220000.00
273,0.001000,383,273,1,1,0,0,2,1,0.0000,81212.00,0.00,790000.00,790000.00,790000.00,790000.00
273,0.001000,383,273,1,1,0,0,2,2,0.7000,94772.16,121159.17,790000.00,790000.00,553000.00,790000.00
273,0.001000,383,273,1,1,0,0,3,1,0.0000,16448.00,0.00,160000.00,160000.00,160000.00,160000.00
273,0.001000,383,273,1,1,0,0,3,2,0.7000,24380.48,23724.88,160000.00,160000.00,112000.00,160000.00
273,0.001000,383,273,1,1,0,0,4,1,0.0000,3084.00,0.00,30000.00,30000.00,30000.00,30000.00
273,0.001000,383,273,1,1,0,0,4,2,0.5000,3487.14,4982.28,30000.00,30000.00,15000.00,30000.00
273,0.001000,383,273,1,1,0,0,5,1,0.0000,25700.00,0.00,250000.00,250000.00,250000.00,250000.00
273,0.001000,383,273,1,1,0,0,5,2,0.5000,15457.54,23860.58,250000.00,250000.00,125000.00,250000.00
273,0.001000,383,273,1,1,0,0,6,1,0.0000,71960.00,0.00,700000.00,700000.00,700000.00,700000.00
273,0.001000,383,273,1,1,0,0,6,2,0.7000,76628.77,88892.11,700000.00,700000.00,490000.00,700000.00
273,0.001000,383,273,1,1,0,0,7,1,0.0000,9252.00,0.00,90000.00,90000.00,90000.00,90000.00
273,0.001000,383,273,1,1,0,0,7,2,0.8000,10355.54,10325.76,90000.00,90000.00,72000.00,90000.00
273,0.001000,383,273,1,1,0,0,8,1,0.0000,31868.00,0.00,310000.00,310000.00,310000.00,310000.00
273,0.001000,383,273,1,1,0,0,8,2,0.7000,33625.93,44977.16,310000.00,310000.00,217000.00,310000.00
273,0.001000,383,273,1,1,0,0,9,1,0.0000,43176.00,0.00,420000.00,420000.00,420000.00,420000.00
273,0.001000,383,273,1,1,0,0,9,2,0.7000,56369.73,62965.62,420000.00,420000.00,294000.00,420000.00
273,0.001000,383,273,1,1,0,0,10,1,0.0000,44204.00,0.00,430000.00,430000.00,430000.00,430000.00
273,0.001000,383,273,1,1,0,0,10,2,0.5000,50281.57,97275.70,430000.00,430000.00,215000.00,430000.00
274,0.001000,386,274,1,1,0,0,1,1,0.0000,22616.00,0.00,220000.00,220000.00,220000.00,220000.00
274,0.001000,386,274,1,1,0,0,1,2,0.6000,17729.44,17854.67,220000.00,220000.00,132000.00,220000.00
274,0.001000,386,274,1,1,0,0,2,1,0.0000,81212.00,0.00,790000.00,790000.00,790000.00,790000.00
274,0.001000,386,274,1,1,0,0,2,2,0.7000,81084.00,97236.64,790000.00,790000.00,553000.00,790000.00
274,0.001000,386,274,1,1,0,0,3,1,0.0000,16448.00,0.00,160000.00,160000.00,160000.00,160000.00
274,0.001000,386,274,1,1,0,0,3,2,0.7000,18121.27,21692.94,160000.00,160000.00,112000.00,160000.00
274,0.001000,386,274,1,1,0,0,4,1,0.0000,3084.00,0.00,30000.00,30000.00,30000.00,30000.00
274,0.001000,386,274,1,1,0,0,4,2,0.5000,3620.67,4407.08,30000.00,30000.00,15000.00,30000.00
274,0.001000,386,274,1,1,0,0,5,1,0.0000,25700.00,0.00,250000.00,250000.00,250000.00,250000.00
274,0.001000,386,274,1,1,0,0,5,2,0.5000,24221.06,36001.28,250000.00,250000.00,125000.00,250000.00
274,0.001000,386,274,1,1,0,0,6,1,0.0000,71960.00,0.00,700000.00,700000.00,700000.00,700000.00
274,0.001000,386,274,1,1,0,0,6,2,0.5000,80739.63,107926.04,700000.00,700000.00,350000.00,700000.00
274,0.001000,386,274,1,1,0,0,7,1,0.0000,9252.00,0.00,90000.00,90000.00,90000.00,90000.00
274,0.001000,386,274,1,1,0,0,7,2,0.5000,6248.42,10545.92,90000.00,90000.00,45000.00,90000.00
274,0.001000,386,274,1,1,0,0,8,1,0.0000,31868.00,0.00,310000.00,310000.00,310000.00,310000.00
274,0.001000,386,274,1,1,0,0,8,2,0.5000,25455.76,38391.44,310000.00,310000.00,155000.00,310000.00
274,0.001000,386,274,1,1,0,0,9,1,0.0000,43176.00,0.00,420000.00,420000.00,420000.00,420000.00
274,0.001000,386,274,1,1,0,0,9,2,0.7000,40981.38,46985.68,420000.00,420000.00,294000.00,420000.00
274,0.001000,386,274,1,1,0,0,10,1,0.0000,44204.00,0.00,430000.00,430000.00,430000.00,430000.00
274,0.001000,386,274,1,1,0,0,10,2,0.7000,44527.41,44545.32,430000.00,430000.00,301000.00,430000.00
276,0.001000,389,276,1,1,0,0,1,1,0.0000,43560.00,0.00,220000.00,220000.00,220000.00,220000.00
276,0.001000,389,276,1,1,0,0,1,2,1.0000,48569.79,34787.44,220000.00,220000.00,220000.00,220000.00
276,0.001000,389,276,1,1,0,0,2,1,0.0000,156420.00,0.00,790000.00,790000.00,790000.00,790000.00
276,0.001000,389,276,1,1,0,0,2,2,0.8000,153455.72,116193.17,790000.00,790000.00,632000.00,790000.00
276,0.001000,389,276,1,1,0,0,3,1,0.0000,31680.00,0.00,160000.00,160000.00,160000.00,160000.00
276,0.001000,389,276,1,1,0,0,3,2,0.9000,28330.42,26580.89,160000.00,160000.00,144000.00,160000.00
276,0.001000,389,276,1,1,0,0,4,1,0.0000,5940.00,0.00,30000.00,30000.00,30000.00,30000.00
276,0.001000,389,276,1,1,0,0,4,2,0.8000,4990.91,4841.60,30000.00,30000.00,24000.00,30000.00
276,0.001000,389,276,1,1,0,0,5,1,0.0000,49500.00,0.00,250000.00,250000.00,250000.00,250000.00
276,0.001000,389,276,1,1,0,0,5,2,0.7000,45237.71,46534.82,250000.00,250000.00,175000.00,250000.00
276,0.001000,389,276,1,1,0,0,6,1,0.0000,138600.00,0.00,700000.00,700000.00,700000.00,700000.00
276,0.001000,389,276,1,1,0,0,6,2,0.8000,156169.23,132623.92,700000.00,700000.00,560000.00,700000.00
276,0.001000,389,276,1,1,0,0,7,1,0.0000,17820.00,0.00,90000.00,90000.00,90000.00,90000.00
276,0.001000,389,276,1,1,0,0,7,2,0.8000,18162.94,13777.59,90000.00,90000.00,72000.00,90000.00
276,0.001000,389,276,1,1,0,0,8,1,0.0000,61380.00,0.00,310000.00,310000.00,310000.00,310000.00
276,0.001000,389,276,1,1,0,0,8,2,1.0000,55739.44,41564.62,310000.00,310000.00,310000.00,310000.00
276,0.001000,389,276,1,1,0,0,9,1,0.0000,83160.00,0.00,420000.00,420000.00,420000.00,420000.00
276,0.001000,389,276,1,1,0,0,9,2,0.7000,72925.86,67019.32,420000.00,420000.00,294000.00,420000.00
276,0.001000,389,276,1,1,0,0,10,1,0.0000,85140.00,0.00,430000.00,430000.00,430000.00,430000.00
276,0.001000,389,276,1,1,0,0,10,2,1.0000,97504.95,68534.58,430000.00,430000.00,430000.00,430000.00
280,0.001000,394,280,1,1,0,0,1,1,0.0000,22616.00,0.00,220000.00,220000.00,220000.00,220000.00
280,0.001000,394,280,1,1,0,0,1,2,0.7000,17780.56,17114.46,220000.00,220000.00,154000.00,220000.00
280,0.001000,394,280,1,1,0,0,2,1,0.0000,81212.00,0.00,790000.00,790000.00,790000.00,790000.00
280,0.001000,394,280,1,1,0,0,2,2,0.8000,93023.89,81747.53,790000.00,790000.00,632000.00,790000.00
280,0.001000,394,280,1,1,0,0,3,1,0.0000,16448.00,0.00,160000.00,160000.00,160000.00,160000.00
280,0.001000,394,280,1,1,0,0,3,2,0.7000,12505.05,14159.47,160000.00,160000.00,112000.00,160000.00
280,0.001000,394,280,1,1,0,0,4,1,0.0000,3084.00,0.00,30000.00,30000.00,30000.00,30000.00
280,0.001000,394,280,1,1,0,0,4,2,0.5000,2361.41,2899.15,30000.00,30000.00,15000.00,30000.00
280,0.001000,394,280,1,1,0,0,5,1,0.0000,25700.00,0.00,250000.00,250000.00,250000.00,250000.00
280,0.001000,394,280,1,1,0,0,5,2,0.6000,26396.56,30132.26,250000.00,250000.00,150000.00,250000.00
280,0.001000,394,280,1,1,0,0,6,1,0.0000,71960.00,0.00,700000.00,700000.00,700000.00,700000.00
280,0.001000,394,280,1,1,0,0,6,2,0.5000,69439.69,85029.27,700000.00,700000.00,350000.00,700000.00
280,0.001000,394,280,1,1,0,0,7,1,0.0000,9252.00,0.00,90000.00,90000.00,90000.00,90000.00
280,0.001000,394,280,1,1,0,0,7,2,0.6000,10423.90,14174.81,90000.00,90000.00,54000.00,90000.00
280,0.001000,394,280,1,1,0,0,8,1,0.0000,31868.00,0.00,310000.00,310000.00,310000.00,310000.00
280,0.001000,394,280,1,1,0,0,8,2,0.3000,13330.97,29146.00,310000.00,310000.00,93000.00,310000.00
280,0.001000,394,280,1,1,0,0,9,1,0.0000,43176.00,0.00,420000.00,420000.00,420000.00,420000.00
280,0.001000,394,280,1,1,0,0,9,2,0.7000,56968.72,52087.62,420000.00,420000.00,294000.00,420000.00
280,0.001000,394,280,1,1,0,0,10,1,0.0000,44204.00,0.00,430000.00,430000.00,430000.00,430000.00
280,0.001000,394,280,1,1,0,0,10,2,0.2000,25578.00,54026.72,430000.00,430000.00,86000.00,430000.00
285,0.001000,400,285,1,1,0,0,1,1,0.0000,22616.00,0.00,220000.00,220000.00,220000.00,220000.00
285,0.001000,400,285,1,1,0,0,1,2,0.5000,22965.57,29927.27,220000.00,220000.00,110000.00,220000.00
285,0.001000,400,285,1,1,0,0,2,1,0.0000,81212.00,0.00,790000.00,790000.00,790000.00,790000.00
285,0.001000,400,285,1,1,0,0,2,2,0.6000,37033.96,47214.53,790000.00,790000.00,474000.00,790000.00
285,0.001000,400,285,1,1,0,0,3,1,0.0000,16448.00,0.00,160000.00,160000.00,160000.00,160000.00
285,0.001000,400,285,1,1,0,0,3,2,0.6000,11172.04,13836.06,160000.00,160000.00,96000.00,160000.00
285,0.001000,400,285,1,1,0,0,4,1,0.0000,3084.00,0.00,30000.00,30000.00,30000.00,30000.00
285,0.001000,400,285,1,1,0,0,4,2,0.4000,2101.21,3665.42,30000.00,30000.00,12000.00,30000.00
285,0.001000,400,285,1,1,0,0,5,1,0.0000,25700.00,0.00,250000.00,250000.00,250000.00,250000.00
285,0.001000,400,285,1,1,0,0,5,2,0.4000,19840.04,34574.84,250000.00,250000.00,100000.00,250000.00
285,0.001000,400,285,1,1,0,0,6,1,0.0000,71960.00,0.00,700000.00,700000.00,700000.00,700000.00
285,0.001000,400,285,1,1,0,0,6,2,0.6000,88943.94,100236.39,700000.00,700000.00,420000.00,700000.00
285,0.001000,400,285,1,1,0,0,7,1,0.0000,9252.00,0.00,90000.00,90000.00,90000.00,90000.00
285,0.001000,400,285,1,1,0,0,7,2,0.7000,10636.11,11037.84,90000.00,90000.00,63000.00,90000.00
285,0.001000,400,285,1,1,0,0,8,1,0.0000,31868.00,0.00,310000.00,310000.00,310000.00,310000.00
285,0.001000,400,285,1,1,0,0,8,2,0.5000,35800.50,53014.69,310000.00,310000.00,155000.00,310000.00
285,0.001000,400,285,1,1,0,0,9,1,0.0000,43176.00,0.00,420000.00,420000.00,420000.00,420000.00
285,0.001000,400,285,1,1,0,0,9,2,0.7000,49371.21,64437.33,420000.00,420000.00,294000.00,420000.00
285,0.001000,400,285,1,1,0,0,10,1,0.0000,44204.00,0.00,430000.00,430000.00,430000.00,430000.00
285,0.001000,400,285,1,1,0,0,10,2,0.5000,33811.23,49209.74,430000.00,430000.00,215000.00,430000.00
288,0.001000,402,288,1,1,0,0,1,1,0.0000,22616.00,0.00,220000.00,220000.00,220000.00,220000.00
288,0.001000,402,288,1,1,0,0,1,2,0.8000,19523.04,26687.95,220000.00,220000.00,176000.00,220000.00
288,0.001000,402,288,1,1,0,0,2,1,0.0000,81212.00,0.00,790000.00,790000.00,790000.00,790000.00
288,0.001000,402,288,1,1,0,0,2,2,0.7000,80104.09,103148.15,790000.00,790000.00,553000.00,790000.00
288,0.001000,402,288,1,1,0,0,3,1,0.0000,16448.00,0.00,160000.00,160000.00,160000.00,160000.00
288,0.001000,402,288,1,1,0,0,3,2,0.5000,16876.41,24226.37,160000.00,160000.00,80000.00,160000.00
288,0.001000,402,288,1,1,0,0,4,1,0.0000,3084.00,0.00,30000.00,30000.00,30000.00,30000.00
288,0.001000,402,288,1,1,0,0,4,2,0.8000,2322.31,2568.55,30000.00,30000.00,24000.00,30000.00
288,0.001000,402,288,1,1,0,0,5,1,0.0000,25700.00,0.00,250000.00,250000.00,250000.00,250000.00
288,0.001000,402,288,1,1,0,0,5,2,0.6000,24738.78,30464.59,250000.00,250000.00,150000.00,250000.00
288,0.001000,402,288,1,1,0,0,6,1,0.0000,71960.00,0.00,700000.00,700000.00,700000.00,700000.00
288,0.001000,402,288,1,1,0,0,6,2,0.7000,71270.61,79730.68,700000.00,700000.00,490000.00,700000.00
288,0.001000,402,288,1,1,0,0,7,1,0.0000,9252.00,0.00,90000.00,90000.00,90000.00,90000.00
288,0.001000,402,288,1,1,0,0,7,2,0.6000,9433.26,10933.38,90000.00,90000.00,54000.00,90000.00
288,0.001000,402,288,1,1,0,0,8,1,0.0000,31868.00,0.00,310000.00,310000.00,310000.00,310000.00
288,0.001000,402,288,1,1,0,0,8,2,0.5000,20201.58,38859.57,310000.00,310000.00,155000.00,310000.00
288,0.001000,402,288,1,1,0,0,9,1,0.0000,43176.00,0.00,420000.00,420000.00,420000.00,420000.00
288,0.001000,402,288,1,1,0,0,9,2,0.6000,49110.58,60682.55,420000.00,420000.00,252000.00,420000.00
288,0.001000,402,288,1,1,0,0,10,1,0.0000,44204.00,0.00,430000.00,430000.00,430000.00,430000.00
288,0.001000,402,288,1,1,0,0,10,2,0.7000,67443.91,69295.52,430000.00,430000.00,301000.00,430000.00
293,0.001000,408,293,1,1,0,0,1,1,0.0000,172920.00,0.00,220000.00,220000.00,220000.00,220000.00
293,0.001000,408,293,1,1,0,0,1,2,1.0000,160225.86,53822.47,220000.00,220000.00,220000.00,220000.00
293,0.001000,408,293,1,1,0,0,2,1,0.0000,620940.00,0.00,790000.00,790000.00,790000.00,790000.00
293,0.001000,408,293,1,1,0,0,2,2,1.0000,598146.69,147759.00,790000.00,790000.00,790000.00,790000.00
293,0.001000,408,293,1,1,0,0,3,1,0.0000,125760.00,0.00,160000.00,160000.00,160000.00,160000.00
293,0.001000,408,293,1,1,0,0,3,2,1.0000,122535.30,34511.74,160000.00,160000.00,160000.00,160000.00
293,0.001000,408,293,1,1,0,0,4,1,0.0000,23580.00,0.00,30000.00,30000.00,30000.00,30000.00
293,0.001000,408,293,1,1,0,0,4,2,1.0000,22815.10,7162.54,30000.00,30000.00,30000.00,30000.00
293,0.001000,408,293,1,1,0,0,5,1,0.0000,196500.00,0.00,250000.00,250000.00,250000.00,250000.00
293,0.001000,408,293,1,1,0,0,5,2,1.0000,188317.09,41810.16,250000.00,250000.00,250000.00,250000.00
293,0.001000,408,293,1,1,0,0,6,1,0.0000,550200.00,0.00,700000.00,700000.00,700000.00,700000.00
293,0.001000,408,293,1,1,0,0,6,2,1.0000,536959.44,133254.28,700000.00,700000.00,700000.00,700000.00
293,0.001000,408,293,1,1,0,0,7,1,0.0000,70740.00,0.00,90000.00,90000.00,90000.00,90000.00
293,0.001000,408,293,1,1,0,0,7,2,1.0000,70231.76,15408.93,90000.00,90000.00,90000.00,90000.00
293,0.001000,408,293,1,1,0,0,8,1,0.0000,243660.00,0.00,310000.00,310000.00,310000.00,310000.00
293,0.001000,408,293,1,1,0,0,8,2,1.0000,242242.17,64304.54,310000.00,310000.00,310000.00,310000.00
293,0.001000,408,293,1,1,0,0,9,1,0.0000,330120.00,0.00,420000.00,420000.00,420000.00,420000.00
293,0.001000,408,293,1,1,0,0,9,2,1.0000,324720.75,77834.43,420000.00,420000.00,420000.00,420000.00
293,0.001000,408,293,1,1,0,0,10,1,0.0000,337980.00,0.00,430000.00,430000.00,430000.00,430000.00
293,0.001000,408,293,1,1,0,0,10,2,1.0000,329220.72,99125.27,430000.00,430000.00,430000.00,430000.00
306,0.001000,423,306,1,1,0,0,1,1,0.0000,43560.00,0.00,220000.00,220000.00,220000.00,220000.00
306,0.001000,423,306,1,1,0,0,1,2,0.8000,45926.00,42998.06,220000.00,220000.00,176000.00,220000.00
306,0.001000,423,306,1,1,0,0,2,1,0.0000,156420.00,0.00,790000.00,790000.00,790000.00,790000.00
306,0.001000,423,306,1,1,0,0,2,2,0.9000,170886.22,151520.47,790000.00,790000.00,711000.00,790000.00
306,0.001000,423,306,1,1,0,0,3,1,0.0000,31680.00,0.00,160000.00,160000.00,160000.00,160000.00
306,0.001000,423,306,1,1,0,0,3,2,0.7000,33188.35,34474.27,160000.00,160000.00,112000.00,160000.00
306,0.001000,423,306,1,1,0,0,4,1,0.0000,5940.00,0.00,30000.00,30000.00,30000.00,30000.00
306,0.001000,423,306,1,1,0,0,4,2,0.7000,5374.29,6969.06,30000.00,30000.00,21000.00,30000.00
306,0.001000,423,306,1,1,0,0,5,1,0.0000,49500.00,0.00,250000.00,250000.00,250000.00,250000.00
