Period,PeriodWeight,EventId,Year,Month,Day,Hour,Minute,SummaryId,SampleId,Loss,ImpactedExposure
194,0.001000,286,194,1,1,0,0,3,-1,0.00,0.00
194,0.001000,286,194,1,1,0,0,3,4,6642.35,40941.18
194,0.001000,286,194,1,1,0,0,3,5,2041.89,40941.18
194,0.001000,286,194,1,1,0,0,3,6,3943.58,40941.18
194,0.001000,286,194,1,1,0,0,4,-1,0.00,0.00
194,0.001000,286,194,1,1,0,0,4,4,467.86,7676.47
194,0.001000,286,194,1,1,0,0,4,5,1429.53,7676.47
194,0.001000,286,194,1,1,0,0,4,6,575.08,7676.47
194,0.001000,286,194,1,1,0,0,5,-1,0.00,0.00
194,0.001000,286,194,1,1,0,0,5,4,18066.90,63970.59
194,0.001000,286,194,1,1,0,0,5,5,12185.66,63970.59
194,0.001000,286,194,1,1,0,0,5,6,6812.54,63970.59
194,0.001000,286,194,1,1,0,0,6,-1,0.00,0.00
194,0.001000,286,194,1,1,0,0,6,4,30926.18,179117.67
194,0.001000,286,194,1,1,0,0,6,5,37075.91,179117.67
194,0.001000,286,194,1,1,0,0,6,6,33642.57,179117.67
194,0.001000,286,194,1,1,0,0,7,-1,0.00,0.00
194,0.001000,286,194,1,1,0,0,7,4,5141.21,23029.41
194,0.001000,286,194,1,1,0,0,7,6,4888.46,23029.41
194,0.001000,286,194,1,1,0,0,8,-1,0.00,0.00
194,0.001000,286,194,1,1,0,0,8,4,17033.04,79323.54
194,0.001000,286,194,1,1,0,0,8,5,7387.33,79323.54
194,0.001000,286,194,1,1,0,0,8,6,1560.62,79323.54
194,0.001000,286,194,1,1,0,0,9,-1,0.00,0.00
194,0.001000,286,194,1,1,0,0,9,4,18779.05,107470.60
194,0.001000,286,194,1,1,0,0,9,5,9089.33,107470.60
194,0.001000,286,194,1,1,0,0,9,6,17395.39,107470.60
194,0.001000,286,194,1,1,0,0,10,-1,0.00,0.00
194,0.001000,286,194,1,1,0,0,10,4,10657.22,110029.42
194,0.001000,286,194,1,1,0,0,10,5,14842.46,110029.42
194,0.001000,286,194,1,1,0,0,10,6,8923.68,110029.42
195,0.001000,287,195,1,1,0,0,1,-1,3362.12,56294.12
195,0.001000,287,195,1,1,0,0,1,1,25180.64,56294.12
195,0.001000,287,195,1,1,0,0,1,2,4747.54,56294.12
195,0.001000,287,195,1,1,0,0,1,4,11991.59,56294.12
195,0.001000,287,195,1,1,0,0,1,5,9099.24,56294.12
195,0.001000,287,195,1,1,0,0,1,8,4593.29,56294.12
195,0.001000,287,195,1,1,0,0,2,-1,12073.05,202147.08
195,0.001000,287,195,1,1,0,0,2,1,71359.86,202147.08
195,0.001000,287,195,1,1,0,0,2,2,40077.17,202147.08
195,0.001000,287,195,1,1,0,0,2,4,13482.26,202147.08
195,0.001000,287,195,1,1,0,0,2,5,17758.69,202147.08
195,0.001000,287,195,1,1,0,0,2,6,7804.11,202147.08
195,0.001000,287,195,1,1,0,0,2,8,20687.72,202147.08
195,0.001000,287,195,1,1,0,0,3,-1,2445.18,40941.18
195,0.001000,287,195,1,1,0,0,3,1,7607.95,40941.18
195,0.001000,287,195,1,1,0,0,3,2,4894.61,40941.18
195,0.001000,287,195,1,1,0,0,3,4,2580.70,40941.18
195,0.001000,287,195,1,1,0,0,3,5,8266.63,40941.18
195,0.001000,287,195,1,1,0,0,3,6,1064.23,40941.18
195,0.001000,287,195,1,1,0,0,3,8,8654.34,40941.18
195,0.001000,287,195,1,1,0,0,4,-1,458.47,7676.47
195,0.001000,287,195,1,1,0,0,4,1,1398.66,7676.47
195,0.001000,287,195,1,1,0,0,4,2,266.15,7676.47
195,0.001000,287,195,1,1,0,0,4,4,300.92,7676.47
195,0.001000,287,195,1,1,0,0,4,5,1048.15,7676.47
195,0.001000,287,195,1,1,0,0,4,6,86.21,7676.47
195,0.001000,287,195,1,1,0,0,4,8,548.95,7676.47
195,0.001000,287,195,1,1,0,0,5,-1,3820.59,63970.59
195,0.001000,287,195,1,1,0,0,5,1,15854.14,63970.59
195,0.001000,287,195,1,1,0,0,5,2,14657.45,63970.59
195,0.001000,287,195,1,1,0,0,5,4,5656.50,63970.59
195,0.001000,287,195,1,1,0,0,5,5,6464.97,63970.59
195,0.001000,287,195,1,1,0,0,5,6,11.14,63970.59
195,0.001000,287,195,1,1,0,0,5,8,10588.11,63970.59
195,0.001000,287,195,1,1,0,0,6,-1,10697.64,179117.67
195,0.001000,287,195,1,1,0,0,6,1,13883.37,179117.67
195,0.001000,287,195,1,1,0,0,6,2,53663.07,179117.67
195,0.001000,287,195,1,1,0,0,6,4,15870.38,179117.67
195,0.001000,287,195,1,1,0,0,6,5,26803.02,179117.67
195,0.001000,287,195,1,1,0,0,6,8,32021.09,179117.67
195,0.001000,287,195,1,1,0,0,7,-1,1375.41,23029.41
195,0.001000,287,195,1,1,0,0,7,1,9211.95,23029.41
195,0.001000,287,195,1,1,0,0,7,2,2673.98,23029.41
195,0.001000,287,195,1,1,0,0,7,4,776.60,23029.41
195,0.001000,287,195,1,1,0,0,7,5,2543.61,23029.41
195,0.001000,287,195,1,1,0,0,7,6,453.63,23029.41
195,0.001000,287,195,1,1,0,0,7,8,2331.27,23029.41
195,0.001000,287,195,1,1,0,0,8,-1,4737.53,79323.54
195,0.001000,287,195,1,1,0,0,8,1,26462.90,79323.54
195,0.001000,287,195,1,1,0,0,8,2,18134.04,79323.54
195,0.001000,287,195,1,1,0,0,8,4,8129.54,79323.54
195,0.001000,287,195,1,1,0,0,8,5,6061.07,79323.54
195,0.001000,287,195,1,1,0,0,8,6,812.83,79323.54
195,0.001000,287,195,1,1,0,0,8,8,8714.06,79323.54
195,0.001000,287,195,1,1,0,0,9,-1,6418.59,107470.60
195,0.001000,287,195,1,1,0,0,9,1,27628.22,107470.60
195,0.001000,287,195,1,1,0,0,9,2,45864.96,107470.60
195,0.001000,287,195,1,1,0,0,9,4,16095.66,107470.60
195,0.001000,287,195,1,1,0,0,9,5,3061.15,107470.60
195,0.001000,287,195,1,1,0,0,9,6,946.80,107470.60
195,0.001000,287,195,1,1,0,0,9,8,16740.96,107470.60
195,0.001000,287,195,1,1,0,0,10,-1,6571.41,110029.42
195,0.001000,287,195,1,1,0,0,10,1,30016.64,110029.42
195,0.001000,287,195,1,1,0,0,10,2,15831.82,110029.42
195,0.001000,287,195,1,1,0,0,10,4,9237.81,110029.42
195,0.001000,287,195,1,1,0,0,10,5,8097.84,110029.42
195,0.001000,287,195,1,1,0,0,10,6,1979.23,110029.42
195,0.001000,287,195,1,1,0,0,10,8,6305.78,110029.42
198,0.001000,289,198,1,1,0,0,1,-1,0.00,0.00
198,0.001000,289,198,1,1,0,0,1,2,8673.23,56294.12
198,0.001000,289,198,1,1,0,0,1,7,19320.13,56294.12
198,0.001000,289,198,1,1,0,0,1,9,7460.67,56294.12
198,0.001000,289,198,1,1,0,0,1,10,296.03,56294.12
198,0.001000,289,198,1,1,0,0,2,-1,0.00,0.00
198,0.001000,289,198,1,1,0,0,2,2,34083.92,202147.08
198,0.001000,289,198,1,1,0,0,2,7,66105.77,202147.08
198,0.001000,289,198,1,1,0,0,2,9,20592.39,202147.08
198,0.001000,289,198,1,1,0,0,2,10,2070.03,202147.08
198,0.001000,289,198,1,1,0,0,3,-1,0.00,0.00
198,0.001000,289,198,1,1,0,0,3,2,4949.77,40941.18
198,0.001000,289,198,1,1,0,0,3,7,8575.63,40941.18
198,0.001000,289,198,1,1,0,0,3,9,1513.92,40941.18
198,0.001000,289,198,1,1,0,0,3,10,60.57,40941.18
198,0.001000,289,198,1,1,0,0,4,-1,0.00,0.00
198,0.001000,289,198,1,1,0,0,4,2,288.21,7676.47
198,0.001000,289,198,1,1,0,0,4,7,518.32,7676.47
198,0.001000,289,198,1,1,0,0,4,9,1102.98,7676.47
198,0.001000,289,198,1,1,0,0,4,10,51.24,7676.47
198,0.001000,289,198,1,1,0,0,5,-1,0.00,0.00
198,0.001000,289,198,1,1,0,0,5,2,4664.40,63970.59
198,0.001000,289,198,1,1,0,0,5,7,18917.27,63970.59
198,0.001000,289,198,1,1,0,0,5,9,1544.45,63970.59
198,0.001000,289,198,1,1,0,0,5,10,384.17,63970.59
198,0.001000,289,198,1,1,0,0,6,-1,0.00,0.00
198,0.001000,289,198,1,1,0,0,6,7,58072.10,179117.67
198,0.001000,289,198,1,1,0,0,6,9,23715.14,179117.67
198,0.001000,289,198,1,1,0,0,6,10,3881.07,179117.67
198,0.001000,289,198,1,1,0,0,7,-1,0.00,0.00
198,0.001000,289,198,1,1,0,0,7,2,3038.01,23029.41
198,0.001000,289,198,1,1,0,0,7,7,3565.04,23029.41
198,0.001000,289,198,1,1,0,0,7,9,4245.21,23029.41
198,0.001000,289,198,1,1,0,0,7,10,349.84,23029.41
198,0.001000,289,198,1,1,0,0,8,-1,0.00,0.00
198,0.001000,289,198,1,1,0,0,8,2,3256.12,79323.54
198,0.001000,289,198,1,1,0,0,8,7,25355.52,79323.54
198,0.001000,289,198,1,1,0,0,8,9,3350.55,79323.54
198,0.001000,289,198,1,1,0,0,8,10,1079.17,79323.54
198,0.001000,289,198,1,1,0,0,9,-1,0.00,0.00
198,0.001000,289,198,1,1,0,0,9,2,17034.18,107470.60
198,0.001000,289,198,1,1,0,0,9,7,27855.65,107470.60
198,0.001000,289,198,1,1,0,0,9,9,4263.11,107470.60
198,0.001000,289,198,1,1,0,0,9,10,483.19,107470.60
198,0.001000,289,198,1,1,0,0,10,-1,0.00,0.00
198,0.001000,289,198,1,1,0,0,10,2,23784.59,110029.42
198,0.001000,289,198,1,1,0,0,10,7,31639.72,110029.42
198,0.001000,289,198,1,1,0,0,10,9,11117.46,110029.42
198,0.001000,289,198,1,1,0,0,10,10,679.07,110029.42
198,0.001000,290,198,1,1,0,0,1,-1,0.00,0.00
198,0.001000,290,198,1,1,0,0,1,2,2128.95,56294.12
198,0.001000,290,198,1,1,0,0,1,3,10515.47,56294.12
198,0.001000,290,198,1,1,0,0,1,9,7842.63,56294.12
198,0.001000,290,198,1,1,0,0,2,-1,0.00,0.00
198,0.001000,290,198,1,1,0,0,2,2,6766.62,202147.08
198,0.001000,290,198,1,1,0,0,2,3,91195.90,202147.08
198,0.001000,290,198,1,1,0,0,3,-1,0.00,0.00
198,0.001000,290,198,1,1,0,0,3,2,1546.34,40941.18
198,0.001000,290,198,1,1,0,0,3,3,3355.46,40941.18
198,0.001000,290,198,1,1,0,0,3,9,4590.46,40941.18
198,0.001000,290,198,1,1,0,0,4,-1,0.00,0.00
198,0.001000,290,198,1,1,0,0,4,2,270.70,7676.47
198,0.001000,290,198,1,1,0,0,4,3,2602.71,7676.47
198,0.001000,290,198,1,1,0,0,4,9,787.25,7676.47
198,0.001000,290,198,1,1,0,0,5,-1,0.00,0.00
198,0.001000,290,198,1,1,0,0,5,2,1243.07,63970.59
198,0.001000,290,198,1,1,0,0,5,3,29104.32,63970.59
198,0.001000,290,198,1,1,0,0,5,9,1691.75,63970.59
198,0.001000,290,198,1,1,0,0,6,-1,0.00,0.00
198,0.001000,290,198,1,1,0,0,6,2,4454.84,179117.67
198,0.001000,290,198,1,1,0,0,6,3,38519.46,179117.67
198,0.001000,290,198,1,1,0,0,6,9,17059.28,179117.67
198,0.001000,290,198,1,1,0,0,7,-1,0.00,0.00
198,0.001000,290,198,1,1,0,0,7,2,724.56,23029.41
198,0.001000,290,198,1,1,0,0,7,3,4251.82,23029.41
198,0.001000,290,198,1,1,0,0,7,9,1907.22,23029.41
198,0.001000,290,198,1,1,0,0,8,-1,0.00,0.00
198,0.001000,290,198,1,1,0,0,8,2,3815.16,79323.54
198,0.001000,290,198,1,1,0,0,8,3,24268.88,79323.54
198,0.001000,290,198,1,1,0,0,8,9,5912.23,79323.54
198,0.001000,290,198,1,1,0,0,9,-1,0.00,0.00
198,0.001000,290,198,1,1,0,0,9,2,3882.01,107470.60
198,0.001000,290,198,1,1,0,0,9,3,11559.88,107470.60
198,0.001000,290,198,1,1,0,0,9,9,17449.73,107470.60
198,0.001000,290,198,1,1,0,0,10,-1,0.00,0.00
198,0.001000,290,198,1,1,0,0,10,2,1285.35,110029.42
198,0.001000,290,198,1,1,0,0,10,3,32666.48,110029.42
198,0.001000,291,198,1,1,0,0,1,-1,49997.72,56294.12
198,0.001000,291,198,1,1,0,0,1,1,53716.41,56294.12
198,0.001000,291,198,1,1,0,0,1,2,34293.77,56294.12
198,0.001000,291,198,1,1,0,0,1,3,41980.53,56294.12
198,0.001000,291,198,1,1,0,0,1,4,51233.55,56294.12
198,0.001000,291,198,1,1,0,0,1,5,45535.41,56294.12
198,0.001000,291,198,1,1,0,0,1,6,56167.35,56294.12
198,0.001000,291,198,1,1,0,0,1,7,53948.01,56294.12
198,0.001000,291,198,1,1,0,0,1,8,9266.70,56294.12
198,0.001000,291,198,1,1,0,0,1,9,41297.41,56294.12
198,0.001000,291,198,1,1,0,0,1,10,55865.38,56294.12
198,0.001000,291,198,1,1,0,0,2,-1,179537.27,202147.08
198,0.001000,291,198,1,1,0,0,2,1,201855.80,202147.08
198,0.001000,291,198,1,1,0,0,2,2,127676.55,202147.08
198,0.001000,291,198,1,1,0,0,2,3,198451.67,202147.08
198,0.001000,291,198,1,1,0,0,2,4,201945.22,202147.08
198,0.001000,291,198,1,1,0,0,2,5,120350.59,202147.08
198,0.001000,291,198,1,1,0,0,2,6,201691.84,202147.08
198,0.001000,291,198,1,1,0,0,2,7,179064.61,202147.08
198,0.001000,291,198,1,1,0,0,2,8,55738.75,202147.08
198,0.001000,291,198,1,1,0,0,2,9,138415.84,202147.08
198,0.001000,291,198,1,1,0,0,2,10,176763.44,202147.08
198,0.001000,291,198,1,1,0,0,3,-1,36361.98,40941.18
198,0.001000,291,198,1,1,0,0,3,1,40882.19,40941.18
198,0.001000,291,198,1,1,0,0,3,2,37183.09,40941.18
198,0.001000,291,198,1,1,0,0,3,3,36607.70,40941.18
198,0.001000,291,198,1,1,0,0,3,4,40900.30,40941.18
198,0.001000,291,198,1,1,0,0,3,5,25110.70,40941.18
198,0.001000,291,198,1,1,0,0,3,6,30361.25,40941.18
198,0.001000,291,198,1,1,0,0,3,7,40367.87,40941.18
198,0.001000,291,198,1,1,0,0,3,8,4334.77,40941.18
198,0.001000,291,198,1,1,0,0,3,9,22183.19,40941.18
198,0.001000,291,198,1,1,0,0,3,10,40629.37,40941.18
198,0.001000,291,198,1,1,0,0,4,-1,6817.87,7676.47
198,0.001000,291,198,1,1,0,0,4,1,7665.41,7676.47
198,0.001000,291,198,1,1,0,0,4,2,5918.54,7676.47
198,0.001000,291,198,1,1,0,0,4,3,7536.14,7676.47
198,0.001000,291,198,1,1,0,0,4,4,7668.81,7676.47
198,0.001000,291,198,1,1,0,0,4,5,4767.13,7676.47
198,0.001000,291,198,1,1,0,0,4,6,7659.18,7676.47
198,0.001000,291,198,1,1,0,0,4,7,7279.83,7676.47
198,0.001000,291,198,1,1,0,0,4,8,82.24,7676.47
198,0.001000,291,198,1,1,0,0,4,9,5402.11,7676.47
198,0.001000,291,198,1,1,0,0,4,10,7618.01,7676.47
198,0.001000,291,198,1,1,0,0,5,-1,56815.59,63970.59
198,0.001000,291,198,1,1,0,0,5,1,63878.41,63970.59
198,0.001000,291,198,1,1,0,0,5,2,51235.08,63970.59
198,0.001000,291,198,1,1,0,0,5,3,49314.62,63970.59
198,0.001000,291,198,1,1,0,0,5,4,63906.71,63970.59
198,0.001000,291,198,1,1,0,0,5,5,50381.12,63970.59
198,0.001000,291,198,1,1,0,0,5,6,63826.53,63970.59
198,0.001000,291,198,1,1,0,0,5,7,63074.80,63970.59
198,0.001000,291,198,1,1,0,0,5,8,12530.84,63970.59
198,0.001000,291,198,1,1,0,0,5,9,41153.83,63970.59
198,0.001000,291,198,1,1,0,0,5,10,50802.80,63970.59
198,0.001000,291,198,1,1,0,0,6,-1,159083.66,179117.67
198,0.001000,291,198,1,1,0,0,6,1,174156.22,179117.67
198,0.001000,291,198,1,1,0,0,6,2,120477.85,179117.67
198,0.001000,291,198,1,1,0,0,6,3,175843.25,179117.67
198,0.001000,291,198,1,1,0,0,6,4,178938.80,179117.67
198,0.001000,291,198,1,1,0,0,6,5,87276.38,179117.67
198,0.001000,291,198,1,1,0,0,6,6,178714.30,179117.67
198,0.001000,291,198,1,1,0,0,6,7,166451.69,179117.67
198,0.001000,291,198,1,1,0,0,6,8,41831.16,179117.67
198,0.001000,291,198,1,1,0,0,6,9,136317.00,179117.67
198,0.001000,291,198,1,1,0,0,6,10,177753.50,179117.67
198,0.001000,291,198,1,1,0,0,7,-1,20453.61,23029.41
198,0.001000,291,198,1,1,0,0,7,1,22996.23,23029.41
198,0.001000,291,198,1,1,0,0,7,2,16575.71,23029.41
198,0.001000,291,198,1,1,0,0,7,3,22608.42,23029.41
198,0.001000,291,198,1,1,0,0,7,4,23006.42,23029.41
198,0.001000,291,198,1,1,0,0,7,5,16302.94,23029.41
198,0.001000,291,198,1,1,0,0,7,6,22273.61,23029.41
198,0.001000,291,198,1,1,0,0,7,7,21275.26,23029.41
198,0.001000,291,198,1,1,0,0,7,8,4868.41,23029.41
198,0.001000,291,198,1,1,0,0,7,9,12582.39,23029.41
198,0.001000,291,198,1,1,0,0,7,10,22854.02,23029.41
198,0.001000,291,198,1,1,0,0,8,-1,70451.34,79323.54
198,0.001000,291,198,1,1,0,0,8,1,79209.24,79323.54
198,0.001000,291,198,1,1,0,0,8,2,39866.44,79323.54
198,0.001000,291,198,1,1,0,0,8,3,67331.27,79323.54
198,0.001000,291,198,1,1,0,0,8,4,79244.33,79323.54
198,0.001000,291,198,1,1,0,0,8,5,70699.62,79323.54
198,0.001000,291,198,1,1,0,0,8,6,79144.90,79323.54
198,0.001000,291,198,1,1,0,0,8,7,78212.75,79323.54
198,0.001000,291,198,1,1,0,0,8,8,6451.89,79323.54
198,0.001000,291,198,1,1,0,0,8,9,49965.37,79323.54
198,0.001000,291,198,1,1,0,0,8,10,78719.41,79323.54
198,0.001000,291,198,1,1,0,0,9,-1,95450.19,107470.60
198,0.001000,291,198,1,1,0,0,9,1,107315.74,107470.60
198,0.001000,291,198,1,1,0,0,9,2,58800.46,107470.60
198,0.001000,291,198,1,1,0,0,9,3,77844.96,107470.60
198,0.001000,291,198,1,1,0,0,9,4,107363.27,107470.60
198,0.001000,291,198,1,1,0,0,9,5,81271.19,107470.60
198,0.001000,291,198,1,1,0,0,9,6,107228.58,107470.60
198,0.001000,291,198,1,1,0,0,9,7,87405.84,107470.60
198,0.001000,291,198,1,1,0,0,9,8,13635.61,107470.60
198,0.001000,291,198,1,1,0,0,9,9,61770.87,107470.60
198,0.001000,291,198,1,1,0,0,9,10,106652.09,107470.60
198,0.001000,291,198,1,1,0,0,10,-1,97722.81,110029.42
198,0.001000,291,198,1,1,0,0,10,1,109870.88,110029.42
198,0.001000,291,198,1,1,0,0,10,2,72850.37,110029.42
198,0.001000,291,198,1,1,0,0,10,3,94700.05,110029.42
198,0.001000,291,198,1,1,0,0,10,4,109919.55,110029.42
198,0.001000,291,198,1,1,0,0,10,5,96494.67,110029.42
198,0.001000,291,198,1,1,0,0,10,6,109781.64,110029.42
198,0.001000,291,198,1,1,0,0,10,7,96299.18,110029.42
198,0.001000,291,198,1,1,0,0,10,8,8784.23,110029.42
198,0.001000,291,198,1,1,0,0,10,9,63792.00,110029.42
198,0.001000,291,198,1,1,0,0,10,10,109191.42,110029.42
199,0.001000,292,199,1,1,0,0,1,-1,22634.12,56294.12
199,0.001000,292,199,1,1,0,0,1,1,6967.61,56294.12
199,0.001000,292,199,1,1,0,0,1,2,12840.43,56294.12
199,0.001000,292,199,1,1,0,0,1,3,41860.14,56294.12
199,0.001000,292,199,1,1,0,0,1,4,32135.63,56294.12
199,0.001000,292,199,1,1,0,0,1,5,43224.14,56294.12
199,0.001000,292,199,1,1,0,0,1,6,20084.51,56294.12
199,0.001000,292,199,1,1,0,0,1,7,18284.46,56294.12
199,0.001000,292,199,1,1,0,0,1,8,18675.31,56294.12
199,0.001000,292,199,1,1,0,0,1,9,18828.03,56294.12
199,0.001000,292,199,1,1,0,0,1,10,6426.00,56294.12
199,0.001000,292,199,1,1,0,0,2,-1,81277.06,202147.08
199,0.001000,292,199,1,1,0,0,2,1,14858.69,202147.08
199,0.001000,292,199,1,1,0,0,2,2,58799.64,202147.08
199,0.001000,292,199,1,1,0,0,2,3,142603.47,202147.08
199,0.001000,292,199,1,1,0,0,2,4,127190.47,202147.08
199,0.001000,292,199,1,1,0,0,2,5,152991.00,202147.08
199,0.001000,292,199,1,1,0,0,2,6,67832.00,202147.08
199,0.001000,292,199,1,1,0,0,2,7,79941.16,202147.08
199,0.001000,292,199,1,1,0,0,2,8,39469.34,202147.08
199,0.001000,292,199,1,1,0,0,2,9,67498.38,202147.08
199,0.001000,292,199,1,1,0,0,2,10,46158.46,202147.08
199,0.001000,292,199,1,1,0,0,3,-1,16461.18,40941.18
199,0.001000,292,199,1,1,0,0,3,1,4853.45,40941.18
199,0.001000,292,199,1,1,0,0,3,2,16386.06,40941.18
199,0.001000,292,199,1,1,0,0,3,3,34832.04,40941.18
199,0.001000,292,199,1,1,0,0,3,4,25675.71,40941.18
199,0.001000,292,199,1,1,0,0,3,5,29114.17,40941.18
199,0.001000,292,199,1,1,0,0,3,6,6015.71,40941.18
199,0.001000,292,199,1,1,0,0,3,7,15956.68,40941.18
199,0.001000,292,199,1,1,0,0,3,8,14261.45,40941.18
199,0.001000,292,199,1,1,0,0,3,9,13350.20,40941.18
199,0.001000,292,199,1,1,0,0,4,-1,3086.47,7676.47
199,0.001000,292,199,1,1,0,0,4,1,1283.10,7676.47
199,0.001000,292,199,1,1,0,0,4,2,2681.79,7676.47
199,0.001000,292,199,1,1,0,0,4,3,2896.56,7676.47
199,0.001000,292,199,1,1,0,0,4,4,5349.17,7676.47
199,0.001000,292,199,1,1,0,0,4,5,5508.77,7676.47
199,0.001000,292,199,1,1,0,0,4,6,1491.44,7676.47
199,0.001000,292,199,1,1,0,0,4,7,1283.71,7676.47
199,0.001000,292,199,1,1,0,0,4,8,2266.06,7676.47
199,0.001000,292,199,1,1,0,0,4,9,4017.81,7676.47
199,0.001000,292,199,1,1,0,0,4,10,2189.48,7676.47
199,0.001000,292,199,1,1,0,0,5,-1,25720.59,63970.59
199,0.001000,292,199,1,1,0,0,5,1,991.98,63970.59
199,0.001000,292,199,1,1,0,0,5,2,25215.18,63970.59
199,0.001000,292,199,1,1,0,0,5,3,27440.88,63970.59
199,0.001000,292,199,1,1,0,0,5,4,53003.40,63970.59
199,0.001000,292,199,1,1,0,0,5,5,53942.36,63970.59
199,0.001000,292,199,1,1,0,0,5,6,12883.79,63970.59
199,0.001000,292,199,1,1,0,0,5,7,13740.93,63970.59
199,0.001000,292,199,1,1,0,0,5,8,24341.36,63970.59
199,0.001000,292,199,1,1,0,0,5,9,22714.00,63970.59
199,0.001000,292,199,1,1,0,0,5,10,17821.72,63970.59
199,0.001000,292,199,1,1,0,0,6,-1,72017.65,179117.67
199,0.001000,292,199,1,1,0,0,6,1,24068.46,179117.67
199,0.001000,292,199,1,1,0,0,6,2,62983.34,179117.67
199,0.001000,292,199,1,1,0,0,6,3,123750.73,179117.67
199,0.001000,292,199,1,1,0,0,6,4,123563.37,179117.67
199,0.001000,292,199,1,1,0,0,6,5,77194.70,179117.67
199,0.001000,292,199,1,1,0,0,6,6,42366.73,179117.67
199,0.001000,292,199,1,1,0,0,6,7,75039.88,179117.67
199,0.001000,292,199,1,1,0,0,6,8,67677.95,179117.67
199,0.001000,292,199,1,1,0,0,6,9,48993.27,179117.67
199,0.001000,292,199,1,1,0,0,6,10,50512.96,179117.67
199,0.001000,292,199,1,1,0,0,7,-1,9259.41,23029.41
199,0.001000,292,199,1,1,0,0,7,1,3392.14,23029.41
199,0.001000,292,199,1,1,0,0,7,2,10876.35,23029.41
199,0.001000,292,199,1,1,0,0,7,3,18148.41,23029.41
199,0.001000,292,199,1,1,0,0,7,4,11443.46,23029.41
199,0.001000,292,199,1,1,0,0,7,5,15682.96,23029.41
199,0.001000,292,199,1,1,0,0,7,6,3825.04,23029.41
199,0.001000,292,199,1,1,0,0,7,7,6350.44,23029.41
199,0.001000,292,199,1,1,0,0,7,8,7660.08,23029.41
199,0.001000,292,199,1,1,0,0,7,9,8376.97,23029.41
199,0.001000,292,199,1,1,0,0,7,10,5058.25,23029.41
199,0.001000,292,199,1,1,0,0,8,-1,31893.53,79323.54
199,0.001000,292,199,1,1,0,0,8,1,10171.57,79323.54
199,0.001000,292,199,1,1,0,0,8,2,28420.52,79323.54
199,0.001000,292,199,1,1,0,0,8,3,64591.18,79323.54
199,0.001000,292,199,1,1,0,0,8,4,56603.16,79323.54
199,0.001000,292,199,1,1,0,0,8,5,58332.88,79323.54
199,0.001000,292,199,1,1,0,0,8,6,30884.11,79323.54
199,0.001000,292,199,1,1,0,0,8,7,17075.93,79323.54
199,0.001000,292,199,1,1,0,0,8,8,17756.18,79323.54
199,0.001000,292,199,1,1,0,0,8,9,24986.55,79323.54
199,0.001000,292,199,1,1,0,0,8,10,12029.19,79323.54
199,0.001000,292,199,1,1,0,0,9,-1,43210.59,107470.60
199,0.001000,292,199,1,1,0,0,9,1,27454.64,107470.60
199,0.001000,292,199,1,1,0,0,9,2,42748.05,107470.60
199,0.001000,292,199,1,1,0,0,9,3,86319.41,107470.60
199,0.001000,292,199,1,1,0,0,9,4,64766.75,107470.60
199,0.001000,292,199,1,1,0,0,9,5,48963.95,107470.60
199,0.001000,292,199,1,1,0,0,9,6,10665.85,107470.60
199,0.001000,292,199,1,1,0,0,9,7,21346.49,107470.60
199,0.001000,292,199,1,1,0,0,9,8,34041.84,107470.60
199,0.001000,292,199,1,1,0,0,9,9,30447.19,107470.60
199,0.001000,292,199,1,1,0,0,9,10,34973.77,107470.60
199,0.001000,292,199,1,1,0,0,10,-1,44239.41,110029.42
199,0.001000,292,199,1,1,0,0,10,1,6407.98,110029.42
199,0.001000,292,199,1,1,0,0,10,2,55706.79,110029.42
199,0.001000,292,199,1,1,0,0,10,3,89726.55,110029.42
199,0.001000,292,199,1,1,0,0,10,4,89344.27,110029.42
199,0.001000,292,199,1,1,0,0,10,5,55389.33,110029.42
199,0.001000,292,199,1,1,0,0,10,6,38998.42,110029.42
199,0.001000,292,199,1,1,0,0,10,7,24431.04,110029.42
199,0.001000,292,199,1,1,0,0,10,8,31071.22,110029.42
199,0.001000,292,199,1,1,0,0,10,9,24755.66,110029.42
199,0.001000,292,199,1,1,0,0,10,10,18471.93,110029.42
201,0.001000,293,201,1,1,0,0,1,-1,0.00,0.00
201,0.001000,293,201,1,1,0,0,1,1,1182.24,56294.12
201,0.001000,293,201,1,1,0,0,1,2,13772.23,56294.12
201,0.001000,293,201,1,1,0,0,1,3,2003.62,56294.12
201,0.001000,293,201,1,1,0,0,2,-1,0.00,0.00
201,0.001000,293,201,1,1,0,0,2,1,9571.89,202147.08
201,0.001000,293,201,1,1,0,0,2,2,2165.93,202147.08
201,0.001000,293,201,1,1,0,0,2,3,6147.90,202147.08
201,0.001000,293,201,1,1,0,0,3,-1,0.00,0.00
201,0.001000,293,201,1,1,0,0,3,2,26.85,40941.18
201,0.001000,293,201,1,1,0,0,3,3,2694.10,40941.18
201,0.001000,293,201,1,1,0,0,4,-1,0.00,0.00
201,0.001000,293,201,1,1,0,0,4,1,843.63,7676.47
201,0.001000,293,201,1,1,0,0,4,2,602.94,7676.47
201,0.001000,293,201,1,1,0,0,4,3,1135.62,7676.47
201,0.001000,293,201,1,1,0,0,5,-1,0.00,0.00
201,0.001000,293,201,1,1,0,0,5,1,7582.24,63970.59
201,0.001000,293,201,1,1,0,0,5,2,9336.65,63970.59
